Date,CO2(ppm),C6H6(ppm),Alcohol(ppm),NH3(ppm),Temperature(C),Relative_Humidity(%),AQI_NH3
14-11-2010,28.68720112,8.689895963,23.90967964,43.01169298,28.57909906,78.73304826,10.83
15-11-2010,28.91484081,8.243145868,15.29472358,29.63177324,29.68260811,96.29080028,7.34
16-11-2010,24.85762994,10.98151035,22.0334616,29.19773657,28.97751315,88.06677817,7.74
17-11-2010,27.80114347,10.43158191,22.30955842,37.47943544,24.40962094,98.51881589,9.45
18-11-2010,34.52941621,10.40236936,24.01083163,31.09517364,30.28870719,83.67897825,7.47
19-11-2010,30.91509439,7.319182823,12.02421543,39.13054365,31.6766015,73.01771795,9.51
20-11-2010,34.22230976,10.39334682,19.54403269,36.727754,27.47063264,100,9.82
21-11-2010,32.55029325,11.33761432,23.72217763,32.40566536,24.85585986,95.77091368,8.34
22-11-2010,21.80782993,9.429722228,17.65194472,34.04415455,26.02291092,81.9575277,8.41
23-11-2010,29.80404995,9.423428605,16.1929971,23.52306447,24.92614348,77.13917115,5.15
24-11-2010,31.54284273,7.777592152,13.88720383,36.04961237,33.63040307,91.97106316,9.12
25-11-2010,40.74959566,11.71586983,21.54434109,38.58740144,31.75987032,87.44762464,9.47
26-11-2010,21.03078935,12.99321507,17.33598891,33.31678198,29.76608985,88.59644526,8.91
27-11-2010,23.62895137,8.362718451,16.37070888,26.73904766,25.96144701,85.01082427,6.12
28-11-2010,30.71241071,9.63023706,14.32928094,23.4613023,28.01107995,83.99112839,5.55
29-11-2010,27.14725064,11.77986415,18.41631235,27.25133775,30.46548711,89.04754695,6.84
30-11-2010,28.64788591,8.456740281,17.48430201,32.57251016,32.96367274,79.97921048,8.41
01-12-2010,31.0414487,12.06676318,24.82554111,29.86720746,26.27036501,96.53016605,7.09
02-12-2010,37.16144671,11.58852866,19.78540271,43.5951947,28.21894869,81.23150415,10.49
03-12-2010,34.88795842,7.317777778,22.23693151,44.13813782,29.72282363,82.12038164,11.88
04-12-2010,24.36980914,13.4784438,18.35055104,37.07258832,31.56039716,83.30352733,9.46
05-12-2010,30.7013315,5.67693822,21.65062964,17.19694519,32.42403787,85.49353961,4.27
06-12-2010,18.13099846,9.978319745,15.75364718,27.28149499,28.59248426,76.20426497,6.36
07-12-2010,34.34932336,12.26117739,18.86758504,31.82433259,32.40722251,95.49196168,7.75
08-12-2010,36.02638652,8.921933796,18.77695639,29.26297883,28.44407736,58.64238293,7.45
09-12-2010,36.74727071,10.7698841,18.67501335,34.13100659,22.62040689,99.76265385,8.57
10-12-2010,31.50667221,10.58529253,17.37763666,41.21093867,25.23774245,77.40374328,10.95
11-12-2010,25.18863224,10.80333319,23.92773691,34.28878702,27.1548638,81.69166356,8.71
12-12-2010,27.87364548,12.38865761,16.15226034,27.22124154,29.51937034,91.40729583,6.81
13-12-2010,36.67677505,10.01553798,22.08448247,33.70304843,31.57630102,83.15371407,8.46
14-12-2010,40.84765375,10.90748347,17.00972056,34.36208936,34.59406852,77.56121774,8.25
15-12-2010,31.22026771,8.171713826,19.70692153,23.66456865,30.02813562,81.02822734,5.46
16-12-2010,34.56219207,11.07986983,15.96876495,45.57041664,25.85734909,84.48866688,11.86
17-12-2010,29.65192066,11.38529504,14.40233586,33.31004577,30.50242659,77.7225277,8.07
18-12-2010,41.05943481,7.035111462,19.13565936,27.36834581,25.4020905,95.2594957,6.76
19-12-2010,27.61566245,8.936719084,24.09919635,22.21933934,33.0515759,84.29964061,5.11
20-12-2010,35.4133555,9.786128329,17.78500777,31.08899137,23.89637662,90.19830981,7.54
21-12-2010,29.33136394,11.19818632,17.64367239,21.30990126,28.39322145,87.79965615,5.42
22-12-2010,38.61671368,9.993405477,20.07402557,29.12533329,29.92808611,95.3550758,7.92
23-12-2010,27.48959384,11.72333171,20.97173802,21.91869097,28.35190281,90.71388738,5.22
24-12-2010,36.33984118,7.546440165,13.53767632,41.97709319,23.43692103,85.72063034,10.59
25-12-2010,22.50374201,9.918555557,16.5804116,30.47560851,31.79269144,76.67382398,7.1
26-12-2010,33.53073382,9.702399829,21.43636192,35.91883157,32.7718134,92.24147456,8.36
27-12-2010,32.19219337,11.08918923,23.03430284,31.76322824,27.35568134,77.16442343,7.01
28-12-2010,28.88202529,10.37608583,19.18340263,37.22329582,28.96171774,84.49059111,9.17
29-12-2010,29.52269996,9.95241258,20.16579341,36.91015636,24.7634732,100,9.3
30-12-2010,39.69179817,11.21011535,18.45742992,37.34804768,32.46402695,87.0840175,9.8
31-12-2010,35.59266874,9.218363534,19.4380613,41.43741141,31.61289257,75.63868232,10.79
01-01-2011,18.55572298,10.08166305,15.26310929,34.04065711,30.71258223,92.73457653,8.88
02-01-2011,21.57731816,12.10887725,17.78982286,28.61835376,24.62564598,100,7.31
03-01-2011,21.3256636,11.74932316,19.9557259,37.45262735,29.12247415,85.56863333,9.56
04-01-2011,39.83980181,9.75828137,16.12849807,26.65566635,33.64232087,96.24507411,6.18
05-01-2011,29.72899252,11.3446996,21.69250938,30.82519268,29.24907291,80.23770055,7.34
06-01-2011,19.88529329,9.891390319,19.83653701,33.64801076,25.61059484,89.86207849,8.49
07-01-2011,32.63226998,7.575760064,24.76435878,36.86875533,26.9930172,76.05796358,9.51
08-01-2011,29.32795092,8.587120348,12.85282873,32.73297663,28.76352195,73.91843663,8.06
09-01-2011,38.38327883,10.91274152,15.75026323,31.85446679,28.55024176,77.27003721,7.77
10-01-2011,32.74055855,8.19661079,14.34193414,38.04425839,28.94734638,87.82707415,9.04
11-01-2011,29.85108112,8.959618815,20.51351001,25.00756879,28.26071465,94.71061684,6.66
12-01-2011,31.81617241,10.63207778,19.3366076,33.34019601,26.10912599,86.4366899,8.19
13-01-2011,29.4481643,11.41171635,18.48269038,28.77028765,26.48860624,82.553376,7.12
14-01-2011,38.60983602,8.30875092,18.38873523,31.21187959,30.09220495,82.42366909,7.15
15-01-2011,32.3990985,9.96621297,16.72524294,36.79826884,24.5318076,84.83152492,9.94
16-01-2011,31.82169796,8.017107473,24.17428073,41.68484525,22.76062402,92.10199076,10.09
17-01-2011,35.00862958,8.52010524,19.88502664,40.77558423,34.35446087,90.36105166,10.38
18-01-2011,28.41216113,10.49795797,21.1190746,28.35592473,25.60158791,99.98517842,7.66
19-01-2011,41.37409967,6.842579235,21.83534808,26.30252974,31.9399628,83.62788494,6.96
20-01-2011,24.74547257,8.224195226,15.4359448,26.25843171,30.77399897,86.21242152,6.75
21-01-2011,22.59316511,6.256419675,19.82850503,40.93252076,32.08922022,91.87841755,10.97
22-01-2011,29.18869559,5.132023406,17.54478715,40.93514812,31.04587526,74.29444144,10.18
23-01-2011,29.47056513,9.756579599,23.03114104,35.18986233,28.02657809,98.42526909,8.71
24-01-2011,24.68413656,11.83030992,16.98971686,39.86903726,25.19449253,78.69396271,9.59
25-01-2011,35.60477675,7.288797699,18.71788134,39.45671303,27.26585303,92.79623598,9.03
26-01-2011,26.08702615,8.557443751,13.21193356,20.75638101,24.90163421,82.72605517,5.77
27-01-2011,30.18255782,7.8690018,17.19961266,29.4767582,32.90590638,87.69930708,7.35
28-01-2011,36.76410813,11.15916527,22.70797984,34.55802742,24.49964495,93.78256537,8.5
29-01-2011,31.09711152,10.98934359,21.67164954,30.54229169,26.44803048,70.20150205,7.97
30-01-2011,29.62367277,7.507340429,18.36447443,44.45046753,26.756108,94.04227738,11.38
31-01-2011,37.39485656,11.47138577,9.596214316,35.23179229,27.88826145,80.46148333,8.37
01-02-2011,35.18651769,9.101896373,18.43562906,25.92106337,23.97530319,100,6.8
02-02-2011,33.79580978,12.26024128,17.56881373,38.78728746,30.8631397,92.91311797,9.97
03-02-2011,29.00770883,5.278150191,16.69984325,20.16529787,21.88087139,99.12634009,5.56
04-02-2011,35.23440883,9.539381645,12.24892736,25.15154956,35.51101711,82.68760543,6.2
05-02-2011,17.48366551,13.29963886,19.85001588,34.38751206,30.67556149,76.07710951,8.92
06-02-2011,37.80529171,9.162693409,14.17970222,32.45334783,31.6274472,81.95681957,8.5
07-02-2011,34.43357805,10.5703083,22.03762826,41.33461499,27.65574685,76.74549763,10.87
08-02-2011,31.95540394,8.761174289,20.70095441,30.02589946,26.86899907,74.82653248,7.93
09-02-2011,31.37315961,11.40180466,18.0359059,18.72844619,28.49443797,92.98943405,4.1
10-02-2011,31.6237743,11.22747702,19.92921543,40.50233219,28.8877055,81.48617772,10.96
11-02-2011,30.12033019,11.16639551,14.25519073,35.83711924,28.57332559,83.09607208,8.46
12-02-2011,28.5556441,11.92866796,15.03149098,40.77748261,29.98836801,94.95357632,10.62
13-02-2011,37.1832255,9.894547142,20.47568836,36.92634829,33.25566163,98.85047378,9.5
14-02-2011,24.7431083,11.67183729,17.03361711,34.73280602,29.04450119,86.39103326,8.16
15-02-2011,30.31292889,14.32515334,13.81600008,27.84028735,28.06530143,81.02501645,6.08
16-02-2011,26.69525581,9.381063423,19.54248917,30.05956393,29.00780055,100,7.16
17-02-2011,31.70573338,4.216874206,17.23452499,28.75558013,32.62754626,81.60556036,7.9
18-02-2011,43.75318661,8.669049775,13.31214781,38.76730336,25.07194335,78.69100942,9.19
19-02-2011,31.28622417,7.894154948,15.99787485,42.15643349,26.131407,76.91859863,10.81
20-02-2011,34.63798815,10.46149653,17.00005161,41.91536586,29.00493343,79.49119941,10.13
21-02-2011,38.65155218,10.89540431,24.04621891,40.08776822,24.78543082,73.54777413,10.55
22-02-2011,36.13262913,10.70680102,13.03381387,26.94052744,30.42429056,95.59802907,6.74
23-02-2011,39.52697397,10.43711175,21.85915832,42.90293216,31.14599298,87.82669697,10.72
24-02-2011,29.60237421,12.67326307,18.08235051,35.40285868,34.97150037,86.39443956,8.89
25-02-2011,29.5636487,7.334683235,14.49294788,44.02938119,26.62139625,88.71472538,11.36
26-02-2011,37.96833595,7.876567166,14.8339247,38.89784958,25.81510471,98.63459702,9.32
27-02-2011,30.94399096,9.003744673,18.03103474,27.99624525,28.29564893,87.07552114,6.43
28-02-2011,30.77997613,9.922383144,13.43255085,35.92449292,27.92078387,89.90641868,8.78
01-03-2011,30.2346233,6.474483785,25.20410083,31.54327838,29.47126617,71.34249627,7.98
02-03-2011,23.8871784,10.63073728,14.90158928,39.67008097,29.0505284,93.03710431,9.05
03-03-2011,25.99040291,9.06183908,20.82051341,28.25779345,29.64435012,93.84259408,7.87
04-03-2011,23.04792896,10.66180346,13.036578,22.86582326,27.47774594,98.02606301,5.62
05-03-2011,29.49345499,10.19505779,15.89067413,25.22229708,27.82083661,85.78549843,6.52
06-03-2011,29.07919313,9.6996846,20.98541122,35.67715869,29.81446,98.67487368,8.07
07-03-2011,24.56297985,6.530023707,14.75004359,35.5375497,27.16304002,89.29650715,8.03
08-03-2011,43.26224222,8.955707632,16.04962727,30.24395423,27.92401194,72.86562296,7.79
09-03-2011,35.47313237,10.48735028,15.12796225,42.26226795,29.12629358,94.98364169,10.03
10-03-2011,31.56203322,11.77625155,18.37554061,33.4687792,31.09217719,86.00776508,8.37
11-03-2011,24.34873337,9.509347389,17.46158838,41.68200368,24.14479751,81.04591274,10.38
12-03-2011,33.23868997,9.218675878,22.33657515,27.72258283,27.16870573,91.12269199,6.19
13-03-2011,31.41495897,12.38819996,17.0779198,33.50428691,25.88101248,85.42507804,8.35
14-03-2011,39.37758761,10.88556192,13.73820865,28.14111633,30.25053988,95.11866905,7.68
15-03-2011,32.41600267,14.26713094,14.04041187,33.07123798,28.03490121,81.47099371,8.61
16-03-2011,27.16330598,8.111439153,16.6943527,35.1963274,26.01746149,100,8.44
17-03-2011,25.65916694,13.63723956,24.29293081,34.24027073,25.67243933,83.524222,8.68
18-03-2011,26.42610747,10.30558983,16.59607432,36.24229167,28.67300531,84.3653215,9.56
19-03-2011,31.09289992,8.982322322,17.44084037,34.02773549,28.30986836,93.6331049,8.36
20-03-2011,33.43286492,8.973381496,18.82680088,40.08531201,27.34772383,83.47437779,10.73
21-03-2011,25.7739704,8.065689956,14.56611902,21.07411391,25.89368226,90.11514629,5.59
22-03-2011,26.02034555,8.762387661,16.4146861,33.27088193,22.55115598,95.1421816,8.89
23-03-2011,32.88039655,9.191376985,17.5145839,28.10943511,33.90413576,94.59354878,7.47
24-03-2011,27.55254369,6.668466764,18.75378815,25.25691257,29.37783628,90.6693145,6.67
25-03-2011,29.15285805,11.7130685,18.16143698,21.91245188,31.43883801,72.46225187,5.13
26-03-2011,31.16468571,10.75152801,16.88329125,38.78916093,29.0727504,100,9.37
27-03-2011,24.80592334,10.6919579,15.23423672,31.45536565,27.21894455,91.82923586,7.67
28-03-2011,34.20695775,10.42896427,18.34415222,36.26183113,30.31200621,100,9.55
29-03-2011,32.91052266,13.84519128,22.35369882,34.24884299,26.78582,90.4777521,8.54
30-03-2011,31.95704056,6.335149431,13.50820627,26.99739268,31.91864086,95.43578119,6.4
31-03-2011,27.58138909,8.380495903,21.46439024,32.48235689,25.73472593,97.31977231,8.81
01-04-2011,26.65881489,11.74719039,21.61644211,34.32409967,30.71848373,100,8.56
02-04-2011,21.41962552,9.900811959,17.98431942,30.70584537,23.03153196,90.5286167,7.91
03-04-2011,31.66780727,13.60591864,17.79131156,35.16923574,27.51590336,100,8.92
04-04-2011,31.44251696,10.84468507,21.18894798,20.98341133,30.02913185,92.77451045,5.47
05-04-2011,28.86451243,11.54953801,16.94819829,37.62837519,26.1509948,100,9.51
06-04-2011,35.72973705,13.73825034,18.79624468,36.3380653,29.38979685,100,9.13
07-04-2011,28.87566965,14.01295221,18.0243735,29.56867723,30.83577949,92.97407949,7.29
08-04-2011,31.34651526,7.817769742,17.51542302,40.72593196,31.21823683,86.10302366,10.03
09-04-2011,27.00393515,10.22333463,24.16428543,34.08794738,31.58950739,82.09655055,8.56
10-04-2011,32.48840681,9.782406731,21.69864187,30.76577069,28.1039951,100,7.08
11-04-2011,32.06888434,7.427880453,17.98626959,25.07074672,30.91388369,87.49722688,6.84
12-04-2011,35.95975122,8.022788362,14.74807968,27.27188764,25.55357291,83.9276982,6.4
13-04-2011,33.5367461,11.59012044,19.67918641,40.84305368,31.82581492,87.85562579,10.82
14-04-2011,31.42641318,7.689090063,18.36176904,28.06161835,27.10407015,100,7.83
15-04-2011,30.98803511,9.671612107,14.95469737,34.59531793,31.54861867,88.88670107,8.46
16-04-2011,28.38895883,11.24689444,17.20014396,41.25459321,26.69947182,81.78771513,10.6
17-04-2011,34.15143212,10.82781021,17.96376864,36.63607431,27.15996668,72.52758028,9.71
18-04-2011,29.22119901,9.613051732,16.24919531,27.69429873,31.2557544,75.5859818,6.5
19-04-2011,31.02844548,10.33460227,20.49114181,37.56958679,27.36269014,78.57183557,9.71
20-04-2011,30.42348243,9.750457189,13.73723745,31.48989419,33.26517615,97.89594689,7.16
21-04-2011,33.02302412,9.299486621,19.68914486,36.31558516,31.97464897,89.73134779,9.65
22-04-2011,25.82041313,10.25177737,15.9249208,35.946447,31.81554804,93.5304049,8.66
23-04-2011,24.55442953,10.68375243,18.56658744,32.121887,29.10170247,82.82462007,8.77
24-04-2011,26.43838279,7.452180319,14.47881495,29.8122282,29.58921017,84.86133022,7.88
25-04-2011,26.35391616,10.10069638,21.06951035,35.73498024,30.72086014,87.837376,8.88
26-04-2011,30.83585638,9.977688881,12.41669255,29.58834013,34.47885965,88.22323082,7.78
27-04-2011,35.57526503,10.4416515,17.15705995,42.63922411,31.20255928,85.08616045,10.97
28-04-2011,28.93335439,10.31348775,16.91557357,34.16409171,29.37202589,93.69742302,8.58
29-04-2011,21.66694991,6.928546987,16.54263208,35.59196138,27.49717878,100,8.56
30-04-2011,32.95071578,7.293027292,18.96836545,32.42590124,29.29346904,82.87043502,8.08
01-05-2011,37.6815498,9.560653129,17.48495892,31.90718183,26.20571664,100,7.05
02-05-2011,37.29553223,9.64380136,15.80196581,43.57231009,29.15285902,90.1450973,10.13
03-05-2011,40.89923808,10.34491794,20.33827534,42.69822612,30.21183186,86.64754329,10.15
04-05-2011,26.28250212,8.58443557,20.16338137,37.50866752,31.55528044,74.46982495,9.54
05-05-2011,32.03074381,9.236364607,20.28620661,34.7046881,28.59606344,86.59688261,8.38
06-05-2011,26.60602062,11.71189541,18.4864346,30.50101773,20.53732603,94.87452741,7.99
07-05-2011,33.69694977,8.822883419,19.9586293,41.97464442,31.24896809,89.45690296,10.86
08-05-2011,28.04257476,8.679830085,21.21797287,39.2658778,35.13517935,88.42426143,9.67
09-05-2011,29.98555337,11.14541134,14.93576107,31.85505265,27.18576813,73.06682618,7.14
10-05-2011,24.29396787,9.480553087,17.11703017,29.67103066,30.08326624,80.12955039,7.44
11-05-2011,31.06444896,9.741766398,13.70996863,30.25798381,31.74956105,81.95471992,7.34
12-05-2011,26.04167456,14.55357578,16.77456967,29.52645322,32.20822692,68.66441257,7.01
13-05-2011,23.1658366,9.985910809,15.47788761,40.73045003,23.74853519,94.29446094,10.3
14-05-2011,30.08523939,7.538340704,18.6413481,35.59369566,30.23939701,91.14553978,8.54
15-05-2011,22.42186153,8.274732097,20.83824916,32.6045889,31.1925014,94.53987786,8.36
16-05-2011,29.25414998,8.315908657,17.66984024,32.04401962,27.03576313,77.37068841,8.75
17-05-2011,41.90406021,10.26498713,16.2589026,35.73772741,30.40806585,89.74238612,8.05
18-05-2011,28.05878651,9.128980488,17.27725969,39.99117486,33.08542617,84.41516059,9.87
19-05-2011,34.32271133,8.855376772,18.33840743,30.20391883,32.80850123,95.84784598,7.08
20-05-2011,29.28570459,7.393099274,16.63533037,35.49002057,30.95707295,100,8.13
21-05-2011,31.04634978,7.498181165,15.99483147,35.5923773,34.50947506,94.59470218,8.17
22-05-2011,26.13185385,7.978757504,21.94044137,38.86291545,28.48851453,93.26944882,9.8
23-05-2011,33.90200148,10.9564799,17.83362612,36.67698495,32.50434401,87.96824981,9.12
24-05-2011,28.58885438,9.437659195,15.99662153,40.38942834,29.83774304,90.82892242,10.67
25-05-2011,25.17920736,10.57967075,18.41905905,32.62409884,31.10322618,87.34905572,8.76
26-05-2011,30.99405749,11.74820375,13.33881554,34.41636043,29.53594099,100,8.37
27-05-2011,28.06776394,9.124562616,18.23660694,35.84150592,31.20268415,100,8.64
28-05-2011,34.35416835,8.154771101,16.90151693,41.53684362,30.81081321,95.91569432,10.56
29-05-2011,29.30723451,9.395683667,22.99810052,17.41192609,27.3342817,92.19938253,4.43
30-05-2011,30.56192385,5.937688106,16.82603419,40.86602114,28.94045015,93.50324752,10.12
31-05-2011,31.23640893,8.685734724,17.98738811,32.71837178,26.89606346,84.7159395,8.56
01-06-2011,21.70747324,8.08699533,17.46259063,32.55674497,32.11328452,95.33342452,8.29
02-06-2011,25.32050643,8.16095232,12.44005797,36.00473775,32.68763184,91.87352187,9.83
03-06-2011,27.21400311,8.171239477,9.921743306,24.2382938,24.08333994,90.61147009,6.94
04-06-2011,35.4091675,9.58789096,14.79036183,37.87246697,27.55448613,80.84938677,9.25
05-06-2011,27.46291663,9.527383824,20.21136052,30.91173388,27.73089005,86.15108607,7.02
06-06-2011,35.99223665,7.084667559,22.85773192,42.56119209,31.05183901,85.61178752,10.38
07-06-2011,36.709377,11.00334287,22.40453477,23.54093059,32.58535108,83.17442817,5.95
08-06-2011,29.17567084,10.34817221,16.04966243,31.31748605,31.14007378,73.16369558,7.87
09-06-2011,33.95884445,8.072277501,19.68340989,36.5491322,25.84197169,100,9.55
10-06-2011,34.83737298,8.456430789,18.36700452,29.07195545,21.02892936,96.88067714,7.75
11-06-2011,23.0293482,8.767383048,18.23724242,26.31170008,26.79938711,87.81554989,6.66
12-06-2011,34.61490587,12.96544308,20.77151674,44.50747063,27.68736432,100,11.38
13-06-2011,26.68036793,13.88905426,17.03300173,37.11095435,27.82296452,100,9.86
14-06-2011,42.50619056,13.06080173,21.56293961,35.65824713,30.5779021,92.20841831,8.85
15-06-2011,25.51282913,12.30932405,19.65461195,36.2356365,26.42785622,92.04768417,9.35
16-06-2011,28.34114282,7.725684286,15.02708096,38.02886878,32.68766251,88.14467362,9.24
17-06-2011,36.30809675,7.846641584,23.03524042,34.8901084,25.90993557,92.06103172,8.8
18-06-2011,23.42342668,9.324400873,18.22838271,40.58636651,25.06465832,77.73684807,10.13
19-06-2011,30.74865361,12.90856774,24.53423724,36.28691676,22.73660992,78.64877396,9.6
20-06-2011,29.61094946,9.767804732,18.12901016,36.65850037,30.40431523,100,9.04
21-06-2011,23.30498774,10.16910243,20.75383746,27.29728126,25.56719195,87.99512516,6.15
22-06-2011,37.32464259,7.677471851,18.67936507,31.64787054,24.92651086,80.36785505,7.85
23-06-2011,30.28720397,9.387075885,17.00449248,23.16971165,31.66489305,100,5.11
24-06-2011,30.91231003,11.57428598,19.93477063,17.87197662,27.30573455,81.01414529,4.75
25-06-2011,26.94291796,6.541073594,15.19639763,35.4332227,32.27989943,97.07677289,8.58
26-06-2011,28.33837616,8.853243375,18.72611514,22.94712839,26.45371627,80.8221419,5.39
27-06-2011,30.10371108,9.259520486,18.23345046,36.14846226,33.23118436,100,9.82
28-06-2011,34.01613716,8.852813608,20.76017779,25.46497235,29.43976322,85.62126177,6.89
29-06-2011,32.83249247,12.28593864,16.31268285,40.24647619,30.06625531,100,10.5
30-06-2011,30.95789907,6.999238103,17.2797882,39.07805935,28.53568109,98.79580587,9.29
01-07-2011,30.40840375,10.14456001,18.25608333,24.96219005,25.41392619,68.02669394,6.61
02-07-2011,25.04251375,4.537177195,19.55789596,29.03532548,27.33504225,84.89983976,7.76
03-07-2011,28.84030206,10.05151302,13.38327401,39.28032609,23.84238729,83.85147258,9.44
04-07-2011,26.48697369,9.406066444,16.53890638,36.10250168,31.36697137,85.84506776,9.18
05-07-2011,31.92129706,13.58727617,18.58772437,33.68682436,35.13016277,70.80839122,8.3
06-07-2011,28.30830185,10.85412434,15.51895756,27.90578092,25.60721515,90.36667759,6.97
07-07-2011,28.70104104,10.21064027,22.15794494,30.53240415,25.70138848,85.65107916,7.48
08-07-2011,25.0822152,11.37390477,17.43754236,36.82292393,29.90578704,81.85875906,9.33
09-07-2011,32.24468817,9.125850818,23.15547478,34.51274754,31.14307388,74.07030457,8.03
10-07-2011,29.20222992,7.055159493,20.06073107,42.24033581,27.74917475,81.71192366,10.66
11-07-2011,30.16180083,12.43455729,21.85268178,37.38633766,28.3442719,92.78142468,9.43
12-07-2011,30.47322436,9.044146696,18.0848697,42.78163373,27.8742319,98.03198259,10.98
13-07-2011,19.76227918,9.502634401,19.0378383,34.82491003,23.5991981,84.30801613,8.92
14-07-2011,30.47295186,7.351755326,16.68298846,30.76996723,32.19594214,83.44599926,7.73
15-07-2011,26.06708524,9.641165742,20.32706932,43.5079325,29.42193111,94.96017837,10.41
16-07-2011,34.39123087,12.0646413,19.46958881,34.05215658,33.44559438,81.51960462,8.25
17-07-2011,37.26721607,11.68026722,18.15635441,21.70211082,36.30144255,84.6061653,5.28
18-07-2011,32.20014552,13.53909865,17.80779945,33.97141369,32.07184225,73.80860759,8.41
19-07-2011,35.79741017,8.682860659,17.91221441,27.50200644,30.59990971,73.82819387,6.61
20-07-2011,27.37441246,10.58500043,20.37741994,32.66004127,31.36379859,97.11575071,8.94
21-07-2011,31.58802062,10.53891705,16.01025547,34.90464579,33.7447798,83.49573436,8.93
22-07-2011,29.43678205,8.498168408,19.59959418,35.33953601,37.09067388,83.29415757,8.02
23-07-2011,30.13060521,8.46265694,21.03661163,40.10108159,36.46379786,87.37073449,10.49
24-07-2011,32.02968563,9.58479622,17.70894763,27.25060543,27.60191355,79.96917075,6.37
25-07-2011,28.47577645,9.02799896,24.70846233,41.48081605,30.0249939,85.79167805,10.01
26-07-2011,39.20164006,13.48876144,19.74739358,30.75119796,30.09303643,88.18014075,7.61
27-07-2011,41.05791047,12.08889001,16.28919301,37.04431466,28.1005876,85.56107085,9.64
28-07-2011,30.09815817,9.636030099,18.14855047,25.88718503,28.00670013,92.94001911,6.25
29-07-2011,27.49468086,9.211461137,16.17750812,28.85471875,33.65382044,91.49375371,7.18
30-07-2011,35.878502,8.253552198,21.33808372,39.32502376,27.62547738,78.37112929,9.45
31-07-2011,23.45760908,10.07382052,12.52901105,36.78956792,28.50753044,96.31445885,9.53
01-08-2011,33.10982647,11.01862449,18.89378949,34.11610364,25.92083051,85.56893118,8.44
02-08-2011,29.71253037,5.327184501,15.75138719,35.28912888,31.9866949,100,8.35
03-08-2011,40.70649998,12.37728473,20.95635559,40.14394771,27.19237138,89.87743582,10.01
04-08-2011,37.05440314,10.11120628,14.18541842,44.49937955,27.99724045,72.41049355,11.4
05-08-2011,19.12417863,7.056872449,18.51138498,32.57513167,31.05376931,76.36137637,8.87
06-08-2011,30.51882633,10.38624346,19.16845731,35.89556123,29.16791257,76.5121447,8.12
07-08-2011,36.4882353,8.874392143,21.85296629,33.40588048,24.65984954,95.95223982,8.33
08-08-2011,26.29081433,10.93709296,25.81488144,34.23303778,30.86203503,84.5450029,8.91
09-08-2011,37.86592226,7.956388936,21.48249884,39.98992166,28.85909335,84.36599228,9.28
10-08-2011,34.25218489,8.149917771,12.6739419,31.70248804,28.42934013,99.25183208,7.84
11-08-2011,36.89768314,8.547857623,16.61304714,31.90406732,27.28182104,84.96460958,7.53
12-08-2011,35.41744796,13.80250313,17.1733205,45.31372164,26.87709044,82.87699162,11.1
13-08-2011,23.54795344,8.565638578,18.64598938,27.46651962,27.92150519,100,6.08
14-08-2011,28.22794932,9.988201694,23.28024365,31.61597739,31.16625241,88.39892193,7.18
15-08-2011,36.31114657,9.123210999,19.58384527,37.17017851,30.31460737,77.56190697,9.79
16-08-2011,32.15797958,7.864724387,16.63139073,43.30324539,23.57046462,77.30491251,10.49
17-08-2011,41.82513272,12.5542374,17.38025203,42.42921242,27.11407621,79.91992816,10.02
18-08-2011,24.98126279,5.886237538,13.99012103,37.93595928,29.64236195,88.67696624,9.05
19-08-2011,27.11418804,12.2997813,21.70010015,29.60408693,29.02907264,77.25030856,7.98
20-08-2011,33.6272921,9.494714079,20.117178,32.12950473,27.84817523,90.0526663,8.6
21-08-2011,26.83938573,10.6072448,21.34838763,32.81773445,35.23835673,94.35919957,8.51
22-08-2011,29.23573338,8.385460093,23.4448101,34.24892702,28.91430776,83.45753055,8.63
23-08-2011,20.76636102,8.678293243,19.26466991,30.76137499,32.24631643,78.94231091,7.12
24-08-2011,27.23461981,11.23309834,16.78766279,31.88002777,33.00565124,75.82611455,7.24
25-08-2011,25.12414236,11.1907549,19.74184699,26.13757559,26.25304326,95.79199938,6.4
26-08-2011,36.92517483,8.793174137,19.98170846,36.10488006,28.54208345,80.04654138,9.92
27-08-2011,39.62019756,7.334011157,15.51546499,20.44361666,30.25452902,99.80936361,5.41
28-08-2011,22.67616686,7.558549822,20.90919935,34.96424379,30.18713619,92.48106617,8.4
29-08-2011,22.59329943,10.25690025,16.75939326,34.19690894,21.74571381,82.16205248,8.62
30-08-2011,30.31242351,10.11619167,16.71972201,18.53714273,30.48703342,79.40349156,4.22
31-08-2011,33.33869697,7.626822333,21.46514337,27.43073037,24.03083046,92.33641985,6.91
01-09-2011,30.26570263,9.1002297,25.10460512,43.77880745,23.19420265,89.79246314,10.61
02-09-2011,35.86421746,11.94046553,15.98753253,31.87427813,29.48480947,83.5545212,7.25
03-09-2011,32.57077953,12.78822269,19.27182324,27.94880334,24.97614525,93.40600833,6.72
04-09-2011,30.49859874,7.124410586,24.53806313,38.87585851,26.53984957,94.42731507,9.52
05-09-2011,30.37576737,9.667632434,20.03831332,35.77618985,29.79410674,90.58028449,8.99
06-09-2011,26.47515261,11.39345779,18.89272484,30.55307504,24.54913585,78.09119545,7.1
07-09-2011,28.63150312,10.67325298,22.53179308,38.45577061,28.39531389,95.15302245,9.79
08-09-2011,28.2996426,10.79537934,18.28228834,38.8831602,30.03293684,94.13707027,9.93
